tube.x,tube.y,sn.x,sn.y,cm.x,cm.y,t
49,67.2,34.4,45.8,27.8,47.8,0:00:01:924
49,67.2,34.4,45.8,27.8,47.8,0:00:01:929
49,67.2,34.4,45.8,27.8,47.8,0:00:01:933
49,67.2,34.4,45.8,27.8,47.8,0:00:01:937
49,67.2,34.4,45.8,27.8,47.8,0:00:01:941
49,67.2,34.4,45.8,27.8,47.8,0:00:01:945
49,67.2,34.4,45.8,27.8,47.8,0:00:01:949
49,67.2,34.4,45.8,27.8,47.8,0:00:01:954
49,67.2,34.4,45.8,27.8,47.8,0:00:01:958
49,67.2,34.4,45.8,27.8,47.8,0:00:01:962
49,67.2,34.4,45.8,27.8,47.8,0:00:01:966
49,67.2,34.4,45.8,27.8,47.8,0:00:01:970
49,67.2,34.4,45.8,27.8,47.8,0:00:01:974
49,67.2,34.4,45.8,27.8,47.8,0:00:01:979
49,67.2,34.4,45.8,27.8,47.8,0:00:01:983
49,67.2,34.4,45.8,27.8,47.8,0:00:01:987
49,67.2,34.4,45.8,27.8,47.8,0:00:01:991
49,67.2,34.4,45.8,27.8,47.8,0:00:01:995
49,67.2,34.4,45.8,27.8,47.8,0:00:01:999
49,67.2,34.4,45.8,27.8,47.8,0:00:02:004
49,67.2,34.4,45.8,27.8,47.8,0:00:02:008
49,67.2,34.4,45.8,27.8,47.8,0:00:02:012
49,67.2,34.4,45.8,27.8,47.8,0:00:02:016
49,67.2,34.4,45.8,27.8,47.8,0:00:02:020
49,67.2,34.4,45.8,27.8,47.8,0:00:02:024
49,67.2,34.4,45.8,27.8,47.8,0:00:02:029
49,67.2,34.4,45.8,27.8,47.8,0:00:02:033
49,67.2,34.4,45.8,27.8,47.8,0:00:02:037
49,67.2,34.4,45.8,27.8,47.8,0:00:02:041
49,67.2,34.4,45.8,27.8,47.8,0:00:02:045
49,67.2,34.4,45.8,27.8,47.8,0:00:02:049
49,67.2,34.4,45.8,27.8,47.8,0:00:02:054
49,67.2,34.4,45.8,27.8,47.8,0:00:02:058
49,67.2,34.4,45.8,27.8,47.8,0:00:02:062
49,67.2,34.4,45.8,27.8,47.8,0:00:02:066
49,67.2,34.4,45.8,27.8,47.8,0:00:02:070
49,67.2,34.4,45.8,27.8,47.8,0:00:02:074
49,67.2,34.4,45.8,27.8,47.8,0:00:02:079
49,67.2,34.4,45.8,27.8,47.8,0:00:02:083
49,67.2,34.4,45.8,27.8,47.8,0:00:02:087
49,67.2,34.4,45.8,27.8,47.8,0:00:02:091
49,67.2,34.4,45.8,27.8,47.8,0:00:02:095
49,67.2,34.4,45.8,27.8,47.8,0:00:02:099
49,67.2,34.4,45.8,27.8,47.8,0:00:02:104
49,67.2,34.4,45.8,27.8,47.8,0:00:02:108
49,67.2,34.4,45.8,27.8,47.8,0:00:02:112
49,67.2,34.4,45.8,27.8,47.8,0:00:02:116
49,67.2,34.4,45.8,27.8,47.8,0:00:02:120
49,67.2,34.4,45.8,27.8,47.8,0:00:02:124
49,67.2,34.4,45.8,27.8,47.8,0:00:02:129
49,67.2,34.4,45.8,27.8,47.8,0:00:02:133
49,67.2,34.4,45.8,27.8,47.8,0:00:02:137
49,67.2,34.4,45.8,27.8,47.8,0:00:02:141
49,67.2,34.4,45.8,27.8,47.8,0:00:02:145
49,67.2,34.4,45.8,27.8,47.8,0:00:02:149
49,67.2,34.4,45.8,27.8,47.8,0:00:02:154
49,67.2,34.4,45.8,27.8,47.8,0:00:02:158
49,67.2,34.4,45.8,27.8,47.8,0:00:02:162
49,67.2,34.4,45.8,27.8,47.8,0:00:02:166
49,67.2,34.4,45.8,27.8,47.8,0:00:02:170
49,67.2,34.4,45.8,27.8,47.8,0:00:02:175
49,67.2,34.4,45.8,27.8,47.8,0:00:02:179
49,67.2,34.4,45.8,27.8,47.8,0:00:02:183
49,67.2,34.4,45.8,27.8,47.8,0:00:02:187
49,67.2,34.4,45.8,27.8,47.8,0:00:02:191
49,67.2,34.4,45.8,27.8,47.8,0:00:02:195
49,67.2,34.4,45.8,27.8,47.8,0:00:02:199
49,67.2,34.4,45.8,27.8,47.8,0:00:02:204
49,67.2,34.4,45.8,27.8,47.8,0:00:02:208
49,67.2,34.4,45.8,27.8,47.8,0:00:02:212
49,67.2,34.4,45.8,27.8,47.8,0:00:02:216
49,67.2,34.4,45.8,27.8,47.8,0:00:02:220
49,67.2,34.4,45.8,27.8,47.8,0:00:02:224
49,67.2,34.4,45.8,27.8,47.8,0:00:02:229
49,67.2,34.4,45.8,27.8,47.8,0:00:02:233
49,67.2,34.4,45.8,27.8,47.8,0:00:02:237
49,67.2,34.4,45.8,27.8,47.8,0:00:02:241
49,67.2,34.4,45.8,27.8,47.8,0:00:02:245
49,67.2,34.4,45.8,27.8,47.8,0:00:02:249
49,67.2,34.4,45.8,27.8,47.8,0:00:02:254
49,67.2,34.4,45.8,27.8,47.8,0:00:02:258
49,67.2,34.4,45.8,27.8,47.8,0:00:02:262
49,67.2,34.4,45.8,27.8,47.8,0:00:02:266
49,67.2,34.4,45.8,27.8,47.8,0:00:02:270
49,67.2,34.4,45.8,27.8,47.8,0:00:02:275
49,67.2,34.4,45.8,27.8,47.8,0:00:02:279
49,67.2,34.4,45.8,27.8,47.8,0:00:02:283
49,67.2,34.4,45.8,27.8,47.8,0:00:02:287
49,67.2,34.4,45.8,27.8,47.8,0:00:02:291
49,67.2,34.4,45.8,27.8,47.8,0:00:02:295
49,67.2,34.4,45.8,27.8,47.8,0:00:02:299
49,67.2,34.4,45.8,27.8,47.8,0:00:02:304
49,67.2,34.4,45.8,27.8,47.8,0:00:02:308
49,67.2,34.4,45.8,27.8,47.8,0:00:02:312
49,67.2,34.4,45.8,27.8,47.8,0:00:02:316
49,67.2,34.4,45.8,27.8,47.8,0:00:02:320
49,67.2,34.4,45.8,27.8,47.8,0:00:02:325
49,67.2,34.4,45.8,27.8,47.8,0:00:02:329
49,67.2,34.4,45.8,27.8,47.8,0:00:02:333
49,67.2,34.4,45.8,27.8,47.8,0:00:02:337
49,67.2,34.4,45.8,27.8,47.8,0:00:02:341
49,67.2,34.4,45.8,27.8,47.8,0:00:02:345
49,67.2,34.4,45.8,27.8,47.8,0:00:02:349
49,67.2,34.4,45.8,27.8,47.8,0:00:02:354
49,67.2,34.4,45.8,27.8,47.8,0:00:02:358
49,67.2,34.4,45.8,27.8,47.8,0:00:02:362
49,67.2,34.4,45.8,27.8,47.8,0:00:02:366
49,67.2,34.4,45.8,27.8,47.8,0:00:02:370
49,67.2,34.4,45.8,27.8,47.8,0:00:02:374
49,67.2,34.4,45.8,27.8,47.8,0:00:02:379
49,67.2,34.4,45.8,27.8,47.8,0:00:02:383
49,67.2,34.4,45.8,27.8,47.8,0:00:02:387
49,67.2,34.4,45.8,27.8,47.8,0:00:02:391
49,67.2,34.4,45.8,27.8,47.8,0:00:02:395
49,67.2,34.4,45.8,27.8,47.8,0:00:02:400
49,67.2,34.4,45.8,27.8,47.8,0:00:02:404
49,67.2,34.4,45.8,27.8,47.8,0:00:02:408
49,67.2,34.4,45.8,27.8,47.8,0:00:02:412
49,67.2,34.4,45.8,27.8,47.8,0:00:02:416
49,67.2,34.4,45.8,27.8,47.8,0:00:02:420
49,67.2,34.4,45.8,27.8,47.8,0:00:02:424
49,67.2,34.4,45.8,27.8,47.8,0:00:02:429
49,67.2,34.4,45.8,27.8,47.8,0:00:02:433
49,67.2,34.4,45.8,27.8,47.8,0:00:02:437
49,67.2,34.4,45.8,27.8,47.8,0:00:02:441
49,67.2,34.4,45.8,27.8,47.8,0:00:02:445
49,67.2,34.4,45.8,27.8,47.8,0:00:02:449
49,67.2,34.4,45.8,27.8,47.8,0:00:02:454
49,67.2,34.4,45.8,27.8,47.8,0:00:02:458
49,67.2,34.4,45.8,27.8,47.8,0:00:02:462
49,67.2,34.4,45.8,27.8,47.8,0:00:02:466
49,67.2,34.4,45.8,27.8,47.8,0:00:02:470
49,67.2,34.4,45.8,27.8,47.8,0:00:02:474
49,67.2,34.4,45.8,27.8,47.8,0:00:02:479
49,67.2,34.4,45.8,27.8,47.8,0:00:02:483
49,67.2,34.4,45.8,27.8,47.8,0:00:02:487
49,67.2,34.4,45.8,27.8,47.8,0:00:02:491
49,67.2,34.4,45.8,27.8,47.8,0:00:02:495
49,67.2,34.4,45.8,27.8,47.8,0:00:02:499
49,67.2,34.4,45.8,27.8,47.8,0:00:02:504
49,67.2,34.4,45.8,27.8,47.8,0:00:02:508
49,67.2,34.4,45.8,27.8,47.8,0:00:02:512
49,67.2,34.4,45.8,27.8,47.8,0:00:02:516
49,67.2,34.4,45.8,27.8,47.8,0:00:02:520
49,67.2,34.4,45.8,27.8,47.8,0:00:02:524
49,67.2,34.4,45.8,27.8,47.8,0:00:02:529
49,67.2,34.4,45.8,27.8,47.8,0:00:02:533
49,67.2,34.4,45.8,27.8,47.8,0:00:02:537
49,67.2,34.4,45.8,27.8,47.8,0:00:02:541
49,67.2,34.4,45.8,27.8,47.8,0:00:02:545
49,67.2,34.4,45.8,27.8,47.8,0:00:02:550
49,67.2,34.4,45.8,27.8,47.8,0:00:02:554
49,67.2,34.4,45.8,27.8,47.8,0:00:02:558
49,67.2,34.4,45.8,27.8,47.8,0:00:02:562
49,67.2,34.4,45.8,27.8,47.8,0:00:02:566
49,67.2,34.4,45.8,27.8,47.8,0:00:02:570
49,67.2,34.4,45.8,27.8,47.8,0:00:02:574
49,67.2,34.4,45.8,27.8,47.8,0:00:02:579
49,67.2,34.4,45.8,27.8,47.8,0:00:02:583
49,67.2,34.4,45.8,27.8,47.8,0:00:02:587
49,67.2,34.4,45.8,27.8,47.8,0:00:02:591
49,67.2,34.4,45.8,27.8,47.8,0:00:02:595
49,67.2,34.4,45.8,27.8,47.8,0:00:02:599
49,67.2,34.4,45.8,27.8,47.8,0:00:02:604
49,67.2,34.4,45.8,27.8,47.8,0:00:02:608
49,67.2,34.4,45.8,27.8,47.8,0:00:02:612
49,67.2,34.4,45.8,27.8,47.8,0:00:02:616
49,67.2,34.4,45.8,27.8,47.8,0:00:02:620
49,67.2,34.4,45.8,27.8,47.8,0:00:02:624
49,67.2,34.4,45.8,27.8,47.8,0:00:02:629
49,67.2,34.4,45.8,27.8,47.8,0:00:02:633
49,67.2,34.4,45.8,27.8,47.8,0:00:02:637
49,67.2,34.4,45.8,27.8,47.8,0:00:02:641
49,67.2,34.4,45.8,27.8,47.8,0:00:02:645
49,67.2,34.4,45.8,27.8,47.8,0:00:02:650
49,67.2,34.4,45.8,27.8,47.8,0:00:02:654
49,67.2,34.4,45.8,27.8,47.8,0:00:02:658
49,67.2,34.4,45.8,27.8,47.8,0:00:02:662
49,67.2,34.4,45.8,27.8,47.8,0:00:02:666
49,67.2,34.4,45.8,27.8,47.8,0:00:02:670
49,67.2,34.4,45.8,27.8,47.8,0:00:02:674
49,67.2,34.4,45.8,27.8,47.8,0:00:02:679
49,67.2,34.4,45.8,27.8,47.8,0:00:02:683
49,67.2,34.4,45.8,27.8,47.8,0:00:02:687
49,67.2,34.4,45.8,27.8,47.8,0:00:02:691
49,67.2,34.4,45.8,27.8,47.8,0:00:02:695
49,67.2,34.4,45.8,27.8,47.8,0:00:02:700
49,67.2,34.4,45.8,27.8,47.8,0:00:02:704
49,67.2,34.4,45.8,27.8,47.8,0:00:02:708
49,67.2,34.4,45.8,27.8,47.8,0:00:02:712
49,67.2,34.4,45.8,27.8,47.8,0:00:02:716
49,67.2,34.4,45.8,27.8,47.8,0:00:02:720
49,67.2,34.4,45.8,27.8,47.8,0:00:02:724
49,67.2,34.4,45.8,27.8,47.8,0:00:02:729
49,67.2,34.4,45.8,27.8,47.8,0:00:02:733
49,67.2,34.4,45.8,27.8,47.8,0:00:02:737
49,67.2,34.4,45.8,27.8,47.8,0:00:02:741
49,67.2,34.4,45.8,27.8,47.8,0:00:02:745
49,67.2,34.4,45.8,27.8,47.8,0:00:02:749
49,67.2,34.4,45.8,27.8,47.8,0:00:02:754
49,67.2,34.4,45.8,27.8,47.8,0:00:02:758
49,67.2,34.4,45.8,27.8,47.8,0:00:02:762
49,67.2,34.4,45.8,27.8,47.8,0:00:02:766
49,67.2,34.4,45.8,27.8,47.8,0:00:02:770
49,67.2,34.4,45.8,27.8,47.8,0:00:02:775
49,67.2,34.4,45.8,27.8,47.8,0:00:02:779
49,67.2,34.4,45.8,27.8,47.8,0:00:02:783
49,67.2,34.4,45.8,27.8,47.8,0:00:02:787
49,67.2,34.4,45.8,27.8,47.8,0:00:02:791
49,67.2,34.4,45.8,27.8,47.8,0:00:02:795
49,67.2,34.4,45.8,27.8,47.8,0:00:02:800
49,67.2,34.4,45.8,27.8,47.8,0:00:02:804
49,67.2,34.4,45.8,27.8,47.8,0:00:02:808
49,67.2,34.4,45.8,27.8,47.8,0:00:02:812
49,67.2,34.4,45.8,27.8,47.8,0:00:02:816
49,67.2,34.4,45.8,27.8,47.8,0:00:02:820
49,67.2,34.4,45.8,27.8,47.8,0:00:02:824
49,67.2,34.4,45.8,27.8,47.8,0:00:02:829
49,67.2,34.4,45.8,27.8,47.8,0:00:02:833
49,67.2,34.4,45.8,27.8,47.8,0:00:02:837
49,67.2,34.4,45.8,27.8,47.8,0:00:02:841
49,67.2,34.4,45.8,27.8,47.8,0:00:02:845
49,67.2,34.4,45.8,27.8,47.8,0:00:02:849
49,67.2,34.4,45.8,27.8,47.8,0:00:02:854
49,67.2,34.4,45.8,27.8,47.8,0:00:02:858
49,67.2,34.4,45.8,27.8,47.8,0:00:02:862
49,67.2,34.4,45.8,27.8,47.8,0:00:02:866
49,67.2,34.4,45.8,27.8,47.8,0:00:02:870
49,67.2,34.4,45.8,27.8,47.8,0:00:02:874
49,67.2,34.4,45.8,27.8,47.8,0:00:02:879
49,67.2,34.4,45.8,27.8,47.8,0:00:02:883
49,67.2,34.4,45.8,27.8,47.8,0:00:02:887
49,67.2,34.4,45.8,27.8,47.8,0:00:02:891
49,67.2,34.4,45.8,27.8,47.8,0:00:02:895
49,67.2,34.4,45.8,27.8,47.8,0:00:02:899
49,67.2,34.4,45.8,27.8,47.8,0:00:02:904
49,67.2,34.4,45.8,27.8,47.8,0:00:02:908
49,67.2,34.4,45.8,27.8,47.8,0:00:02:912
49,67.2,34.4,45.8,27.8,47.8,0:00:02:916
49,67.2,34.4,45.8,27.8,47.8,0:00:02:920
49,67.2,34.4,45.8,27.8,47.8,0:00:02:925
49,67.2,34.4,45.8,27.8,47.8,0:00:02:929
49,67.2,34.4,45.8,27.8,47.8,0:00:02:933
49,67.2,34.4,45.8,27.8,47.8,0:00:02:937
49,67.2,34.4,45.8,27.8,47.8,0:00:02:941
49,67.2,34.4,45.8,27.8,47.8,0:00:02:945
49,67.2,34.4,45.8,27.8,47.8,0:00:02:949
49,67.2,34.4,45.8,27.8,47.8,0:00:02:954
49,67.2,34.4,45.8,27.8,47.8,0:00:02:958
49,67.2,34.4,45.8,27.8,47.8,0:00:02:962
49,67.2,34.4,45.8,27.8,47.8,0:00:02:966
49,67.2,34.4,45.8,27.8,47.8,0:00:02:970
49,67.2,34.4,45.8,27.8,47.8,0:00:02:974
49,67.2,34.4,45.8,27.8,47.8,0:00:02:979
49,67.2,34.4,45.8,27.8,47.8,0:00:02:983
49,67.2,34.4,45.8,27.8,47.8,0:00:02:987
49,67.2,34.4,45.8,27.8,47.8,0:00:02:991
49,67.2,34.4,45.8,27.8,47.8,0:00:02:995
49,67.2,34.4,45.8,27.8,47.8,0:00:02:999
49,67.2,34.4,45.8,27.8,47.8,0:00:03:004
49,67.2,34.4,45.8,27.8,47.8,0:00:03:008
49,67.2,34.4,45.8,27.8,47.8,0:00:03:012
49,67.2,34.4,45.8,27.8,47.8,0:00:03:016
49,67.2,34.4,45.8,27.8,47.8,0:00:03:020
49,67.2,34.4,45.8,27.8,47.8,0:00:03:024
49,67.2,34.4,45.8,27.8,47.8,0:00:03:029
49,67.2,34.4,45.8,27.8,47.8,0:00:03:033
49,67.2,34.4,45.8,27.8,47.8,0:00:03:037
49,67.2,34.4,45.8,27.8,47.8,0:00:03:041
49,67.2,34.4,45.8,27.8,47.8,0:00:03:045
49,67.2,34.4,45.8,27.8,47.8,0:00:03:049
49,67.2,34.4,45.8,27.8,47.8,0:00:03:054
49,67.2,34.4,45.8,27.8,47.8,0:00:03:058
49,67.2,34.4,45.8,27.8,47.8,0:00:03:062
49,67.2,34.4,45.8,27.8,47.8,0:00:03:066
49,67.2,34.4,45.8,27.8,47.8,0:00:03:070
49,67.2,34.4,45.8,27.8,47.8,0:00:03:075
49,67.2,34.4,45.8,27.8,47.8,0:00:03:079
49,67.2,34.4,45.8,27.8,47.8,0:00:03:083
49,67.2,34.4,45.8,27.8,47.8,0:00:03:087
49,67.2,34.4,45.8,27.8,47.8,0:00:03:091
49,67.2,34.4,45.8,27.8,47.8,0:00:03:095
49,67.2,34.4,45.8,27.8,47.8,0:00:03:099
49,67.2,34.4,45.8,27.8,47.8,0:00:03:104
49,67.2,34.4,45.8,27.8,47.8,0:00:03:108
49,67.2,34.4,45.8,27.8,47.8,0:00:03:112
49,67.2,34.4,45.8,27.8,47.8,0:00:03:116
49,67.2,34.4,45.8,27.8,47.8,0:00:03:120
49,67.2,34.4,45.8,27.8,47.8,0:00:03:124
49,67.2,34.4,45.8,27.8,47.8,0:00:03:129
49,67.2,34.4,45.8,27.8,47.8,0:00:03:133
49,67.2,34.4,45.8,27.8,47.8,0:00:03:137
49,67.2,34.4,45.8,27.8,47.8,0:00:03:141
49,67.2,34.4,45.8,27.8,47.8,0:00:03:145
49,67.2,34.4,45.8,27.8,47.8,0:00:03:149
49,67.2,34.4,45.8,27.8,47.8,0:00:03:154
49,67.2,34.4,45.8,27.8,47.8,0:00:03:158
49,67.2,34.4,45.8,27.8,47.8,0:00:03:162
49,67.2,34.4,45.8,27.8,47.8,0:00:03:166
49,67.2,34.4,45.8,27.8,47.8,0:00:03:170
49,67.2,34.4,45.8,27.8,47.8,0:00:03:175
49,67.2,34.4,45.8,27.8,47.8,0:00:03:179
49,67.2,34.4,45.8,27.8,47.8,0:00:03:183
49,67.2,34.4,45.8,27.8,47.8,0:00:03:187
49,67.2,34.4,45.8,27.8,47.8,0:00:03:191
49,67.2,34.4,45.8,27.8,47.8,0:00:03:195
49,67.2,34.4,45.8,27.8,47.8,0:00:03:199
49,67.2,34.4,45.8,27.8,47.8,0:00:03:204
49,67.2,34.4,45.8,27.8,47.8,0:00:03:208
49,67.2,34.4,45.8,27.8,47.8,0:00:03:212
49,67.2,34.4,45.8,27.8,47.8,0:00:03:216
49,67.2,34.4,45.8,27.8,47.8,0:00:03:220
49,67.2,34.4,45.8,27.8,47.8,0:00:03:224
49,67.2,34.4,45.8,27.8,47.8,0:00:03:229
49,67.2,34.4,45.8,27.8,47.8,0:00:03:233
49,67.2,34.4,45.8,27.8,47.8,0:00:03:237
49,67.2,34.4,45.8,27.8,47.8,0:00:03:241
49,67.2,34.4,45.8,27.8,47.8,0:00:03:245
49,67.2,34.4,45.8,27.8,47.8,0:00:03:249
49,67.2,34.4,45.8,27.8,47.8,0:00:03:254
49,67.2,34.4,45.8,27.8,47.8,0:00:03:258
49,67.2,34.4,45.8,27.8,47.8,0:00:03:262
49,67.2,34.4,45.8,27.8,47.8,0:00:03:266
49,67.2,34.4,45.8,27.8,47.8,0:00:03:270
49,67.2,34.4,45.8,27.8,47.8,0:00:03:274
49,67.2,34.4,45.8,27.8,47.8,0:00:03:279
49,67.2,34.4,45.8,27.8,47.8,0:00:03:283
49,67.2,34.4,45.8,27.8,47.8,0:00:03:287
49,67.2,34.4,45.8,27.8,47.8,0:00:03:291
49,67.2,34.4,45.8,27.8,47.8,0:00:03:295
49,67.2,34.4,45.8,27.8,47.8,0:00:03:300
49,67.2,34.4,45.8,27.8,47.8,0:00:03:304
49,67.2,34.4,45.8,27.8,47.8,0:00:03:308
49,67.2,34.4,45.8,27.8,47.8,0:00:03:312
49,67.2,34.4,45.8,27.8,47.8,0:00:03:316
49,67.2,34.4,45.8,27.8,47.8,0:00:03:320
49,67.2,34.4,45.8,27.8,47.8,0:00:03:324
49,67.2,34.4,45.8,27.8,47.8,0:00:03:329
49,67.2,34.4,45.8,27.8,47.8,0:00:03:333
49,67.2,34.4,45.8,27.8,47.8,0:00:03:337
49,67.2,34.4,45.8,27.8,47.8,0:00:03:341
49,67.2,34.4,45.8,27.8,47.8,0:00:03:345
49,67.2,34.4,45.8,27.8,47.8,0:00:03:349
49,67.2,34.4,45.8,27.8,47.8,0:00:03:354
49,67.2,34.4,45.8,27.8,47.8,0:00:03:358
49,67.2,34.4,45.8,27.8,47.8,0:00:03:362
49,67.2,34.4,45.8,27.8,47.8,0:00:03:366
49,67.2,34.4,45.8,27.8,47.8,0:00:03:370
49,67.2,34.4,45.8,27.8,47.8,0:00:03:374
49,67.2,34.4,45.8,27.8,47.8,0:00:03:379
49,67.2,34.4,45.8,27.8,47.8,0:00:03:383
49,67.2,34.4,45.8,27.8,47.8,0:00:03:387
49,67.2,34.4,45.8,27.8,47.8,0:00:03:391
49,67.2,34.4,45.8,27.8,47.8,0:00:03:395
49,67.2,34.4,45.8,27.8,47.8,0:00:03:399
49,67.2,34.4,45.8,27.8,47.8,0:00:03:404
49,67.2,34.4,45.8,27.8,47.8,0:00:03:408
49,67.2,34.4,45.8,27.8,47.8,0:00:03:412
49,67.2,34.4,45.8,27.8,47.8,0:00:03:416
49,67.2,34.4,45.8,27.8,47.8,0:00:03:420
49,67.2,34.4,45.8,27.8,47.8,0:00:03:424
49,67.2,34.4,45.8,27.8,47.8,0:00:03:429
49,67.2,34.4,45.8,27.8,47.8,0:00:03:433
49,67.2,34.4,45.8,27.8,47.8,0:00:03:437
49,67.2,34.4,45.8,27.8,47.8,0:00:03:441
49,67.2,34.4,45.8,27.8,47.8,0:00:03:445
49,67.2,34.4,45.8,27.8,47.8,0:00:03:450
49,67.2,34.4,45.8,27.8,47.8,0:00:03:454
49,67.2,34.4,45.8,27.8,47.8,0:00:03:458
49,67.2,34.4,45.8,27.8,47.8,0:00:03:462
49,67.2,34.4,45.8,27.8,47.8,0:00:03:466
49,67.2,34.4,45.8,27.8,47.8,0:00:03:470
49,67.2,34.4,45.8,27.8,47.8,0:00:03:474
49,67.2,34.4,45.8,27.8,47.8,0:00:03:479
49,67.2,34.4,45.8,27.8,47.8,0:00:03:483
49,67.2,34.4,45.8,27.8,47.8,0:00:03:487
49,67.2,34.4,45.8,27.8,47.8,0:00:03:491
49,67.2,34.4,45.8,27.8,47.8,0:00:03:495
49,67.2,34.4,45.8,27.8,47.8,0:00:03:499
49,67.2,34.4,45.8,27.8,47.8,0:00:03:504
49,67.2,34.4,45.8,27.8,47.8,0:00:03:508
49,67.2,34.4,45.8,27.8,47.8,0:00:03:512
49,67.2,34.4,45.8,27.8,47.8,0:00:03:516
49,67.2,34.4,45.8,27.8,47.8,0:00:03:520
49,67.2,34.4,45.8,27.8,47.8,0:00:03:524
49,67.2,34.4,45.8,27.8,47.8,0:00:03:529
49,67.2,34.4,45.8,27.8,47.8,0:00:03:533
49,67.2,34.4,45.8,27.8,47.8,0:00:03:537
49,67.2,34.4,45.8,27.8,47.8,0:00:03:541
49,67.2,34.4,45.8,27.8,47.8,0:00:03:545
49,67.2,34.4,45.8,27.8,47.8,0:00:03:550
49,67.2,34.4,45.8,27.8,47.8,0:00:03:554
49,67.2,34.4,45.8,27.8,47.8,0:00:03:558
49,67.2,34.4,45.8,27.8,47.8,0:00:03:562
49,67.2,34.4,45.8,27.8,47.8,0:00:03:566
49,67.2,34.4,45.8,27.8,47.8,0:00:03:570
49,67.2,34.4,45.8,27.8,47.8,0:00:03:574
49,67.2,34.4,45.8,27.8,47.8,0:00:03:579
49,67.2,34.4,45.8,27.8,47.8,0:00:03:583
49,67.2,34.4,45.8,27.8,47.8,0:00:03:587
49,67.2,34.4,45.8,27.8,47.8,0:00:03:591
49,67.2,34.4,45.8,27.8,47.8,0:00:03:595
49,67.2,34.4,45.8,27.8,47.8,0:00:03:600
49,67.2,34.4,45.8,27.8,47.8,0:00:03:604
49,67.2,34.4,45.8,27.8,47.8,0:00:03:608
49,67.2,34.4,45.8,27.8,47.8,0:00:03:612
49,67.2,34.4,45.8,27.8,47.8,0:00:03:616
49,67.2,34.4,45.8,27.8,47.8,0:00:03:620
49,67.2,34.4,45.8,27.8,47.8,0:00:03:624
49,67.2,34.4,45.8,27.8,47.8,0:00:03:629
49,67.2,34.4,45.8,27.8,47.8,0:00:03:633
49,67.2,34.4,45.8,27.8,47.8,0:00:03:637
49,67.2,34.4,45.8,27.8,47.8,0:00:03:641
49,67.2,34.4,45.8,27.8,47.8,0:00:03:645
49,67.2,34.4,45.8,27.8,47.8,0:00:03:649
49,67.2,34.4,45.8,27.8,47.8,0:00:03:654
49,67.2,34.4,45.8,27.8,47.8,0:00:03:658
49,67.2,34.4,45.8,27.8,47.8,0:00:03:662
49,67.2,34.4,45.8,27.8,47.8,0:00:03:666
49,67.2,34.4,45.8,27.8,47.8,0:00:03:670
49,67.2,34.4,45.8,27.8,47.8,0:00:03:674
49,67.2,34.4,45.8,27.8,47.8,0:00:03:679
49,67.2,34.4,45.8,27.8,47.8,0:00:03:683
49,67.2,34.4,45.8,27.8,47.8,0:00:03:687
49,67.2,34.4,45.8,27.8,47.8,0:00:03:691
49,67.2,34.4,45.8,27.8,47.8,0:00:03:695
49,67.2,34.4,45.8,27.8,47.8,0:00:03:699
49,67.2,34.4,45.8,27.8,47.8,0:00:03:704
49,67.2,34.4,45.8,27.8,47.8,0:00:03:708
49,67.2,34.4,45.8,27.8,47.8,0:00:03:712
49,67.2,34.4,45.8,27.8,47.8,0:00:03:716
49,67.2,34.4,45.8,27.8,47.8,0:00:03:720
49,67.2,34.4,45.8,27.8,47.8,0:00:03:724
49,67.2,34.4,45.8,27.8,47.8,0:00:03:729
49,67.2,34.4,45.8,27.8,47.8,0:00:03:733
49,67.2,34.4,45.8,27.8,47.8,0:00:03:737
49,67.2,34.4,45.8,27.8,47.8,0:00:03:741
49,67.2,34.4,45.8,27.8,47.8,0:00:03:745
49,67.2,34.4,45.8,27.8,47.8,0:00:03:749
49,67.2,34.4,45.8,27.8,47.8,0:00:03:754
49,67.2,34.4,45.8,27.8,47.8,0:00:03:758
49,67.2,34.4,45.8,27.8,47.8,0:00:03:762
49,67.2,34.4,45.8,27.8,47.8,0:00:03:766
49,67.2,34.4,45.8,27.8,47.8,0:00:03:770
49,67.2,34.4,45.8,27.8,47.8,0:00:03:774
49,67.2,34.4,45.8,27.8,47.8,0:00:03:779
49,67.2,34.4,45.8,27.8,47.8,0:00:03:783
49,67.2,34.4,45.8,27.8,47.8,0:00:03:787
49,67.2,34.4,45.8,27.8,47.8,0:00:03:791
49,67.2,34.4,45.8,27.8,47.8,0:00:03:795
49,67.2,34.4,45.8,27.8,47.8,0:00:03:799
49,67.2,34.4,45.8,27.8,47.8,0:00:03:804
49,67.2,34.4,45.8,27.8,47.8,0:00:03:808
49,67.2,34.4,45.8,27.8,47.8,0:00:03:812
49,67.2,34.4,45.8,27.8,47.8,0:00:03:816
49,67.2,34.4,45.8,27.8,47.8,0:00:03:820
49,67.2,34.4,45.8,27.8,47.8,0:00:03:825
49,67.2,34.4,45.8,27.8,47.8,0:00:03:829
49,67.2,34.4,45.8,27.8,47.8,0:00:03:833
49,67.2,34.4,45.8,27.8,47.8,0:00:03:837
49,67.2,34.4,45.8,27.8,47.8,0:00:03:841
49,67.2,34.4,45.8,27.8,47.8,0:00:03:845
49,67.2,34.4,45.8,27.8,47.8,0:00:03:849
49,67.2,34.4,45.8,27.8,47.8,0:00:03:854
49,67.2,34.4,45.8,27.8,47.8,0:00:03:858
